"x1","x2","x3"
6.4526995332437e-06,4.89526191636754e-06,5.54834141450601e-06
5.82823309753079e-06,4.8692736073378e-06,4.76930524266027e-06
5.52879863360653e-06,4.91625903079902e-06,5.08320894273469e-06
5.77559454075343e-06,4.53031858300337e-06,5.86527322989264e-06
5.82030143634227e-06,5.47369781359901e-06,5.16912288137918e-06
5.56598965655144e-06,5.31249750790465e-06,4.30797395401307e-06
5.09772245504383e-06,4.94548463438078e-06,4.85564934110059e-06
5.56314328566132e-06,4.94170825110559e-06,4.87511202014297e-06
5.40223031392748e-06,5.03222639957004e-06,5.46309170688177e-06
5.37421406688089e-06,5.20251326174887e-06,5.9035175409869e-06
5.76513799085151e-06,5.06016535242905e-06,5.54406461213261e-06
4.85851565827589e-06,4.56116289198863e-06,5.24011904096263e-06
4.79886570700753e-06,5.06741157670252e-06,5.29735989379125e-06
4.84472781724555e-06,4.86981053144248e-06,4.97713721671567e-06
4.80440210934029e-06,5.03676668442192e-06,5.18446162852847e-06
5.21194233253787e-06,5.01230907941723e-06,4.68000138677783e-06
4.63935406451928e-06,5.61075550428243e-06,5.58779974585432e-06
5.17223674760587e-06,5.12802263513681e-06,5.24044729894667e-06
4.626214508071e-06,5.00677655195648e-06,5.3204621299723e-06
5.01939085607137e-06,4.85823138850982e-06,5.81836390861075e-06
4.97725989073456e-06,5.56726795385537e-06,4.74957110327894e-06
5.18710247305461e-06,4.76728800287982e-06,4.44850840583936e-06
4.99537579485806e-06,4.89481943566828e-06,5.02690467911851e-06
4.89016783118033e-06,5.16347533144783e-06,5.23708280583135e-06
4.86615849109928e-06,5.88271556371081e-06,4.5531358455628e-06
4.99901241264066e-06,5.12532418944319e-06,4.97861750340691e-06
5.42993889297162e-06,5.37960849888982e-06,4.91596999314161e-06
4.57028925658833e-06,5.24275773358644e-06,5.32902727583509e-06
5.10052680619375e-06,6.23253656415165e-06,5.65361979304702e-06
5.5194593832957e-06,4.88655617306312e-06,5.47544971236767e-06
5.03576672942661e-06,4.79415144357365e-06,5.01464237859546e-06
4.9125009472709e-06,4.43934847159302e-06,5.07962811625285e-06
5.06791727969614e-06,4.88438727913886e-06,5.34172565005494e-06
4.74867587757544e-06,4.86329282520906e-06,5.67271383837128e-06
4.27052980833287e-06,4.80542698118515e-06,5.54298599338913e-06
4.76867632958985e-06,5.33491816512882e-06,5.033937811777e-06
5.01294359599443e-06,5.42680940146345e-06,5.01618549725324e-06
5.38429878022724e-06,4.54785957305246e-06,5.21886203737989e-06
5.70047650662192e-06,5.33402530222542e-06,4.87465935353192e-06
5.05155204203716e-06,5.21786801558535e-06,5.24759282608268e-06
5.34937070801956e-06,4.77944842698146e-06,4.70633145734455e-06
5.05858318449351e-06,5.41843109103893e-06,5.13909886814818e-06
5.07900599873898e-06,5.04201013165303e-06,4.70191223590034e-06
5.72284538727853e-06,4.95062155900331e-06,5.02960208218891e-06
4.88107134779071e-06,4.96926615014775e-06,5.64814399960803e-06
5.26572731364806e-06,5.13313667176385e-06,5.0587057732093e-06
5.24825871847101e-06,5.19958325364063e-06,4.95093267262913e-06
4.71064316236656e-06,4.9808480420391e-06,4.93459005571748e-06
5.1726629880335e-06,5.3020616000596e-06,5.29129243245836e-06
5.16498749698115e-06,5.03609103779868e-06,5.3525647796135e-06
4.79226291388496e-06,5.14727468405862e-06,5.56392067402181e-06
5.67514416196161e-06,5.02356016142451e-06,5.88098547993897e-06
4.74912412670821e-06,4.84262841399136e-06,5.0399427855334e-06
5.33050449560131e-06,5.31442957531606e-06,5.00998140408459e-06
5.60941267141139e-06,4.74528460680354e-06,5.27858870511375e-06
5.44930671549689e-06,4.73628231421633e-06,5.56138351353314e-06
5.58202951972768e-06,5.71982801286465e-06,5.51950175954633e-06
